norm_clip_id,l1_code,l2_code,release_mode,source_url,source_type,rights_review_status,rights_basis,license_text,license_url,attribution_required,attribution_text
L1-07_L2-07c_0002__scene_010,L1-07,L2-07c,media,https://www.dvidshub.net/video/791410,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0002__scene_011,L1-07,L2-07c,media,https://www.dvidshub.net/video/791410,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0002__scene_013,L1-07,L2-07c,media,https://www.dvidshub.net/video/791410,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0002__scene_014,L1-07,L2-07c,media,https://www.dvidshub.net/video/791410,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0002__scene_016,L1-07,L2-07c,media,https://www.dvidshub.net/video/791410,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0003__scene_002,L1-07,L2-07c,media,https://www.dvidshub.net/video/785747,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0003__scene_003,L1-07,L2-07c,media,https://www.dvidshub.net/video/785747,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0003__scene_006,L1-07,L2-07c,media,https://www.dvidshub.net/video/785747,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0003__scene_008,L1-07,L2-07c,media,https://www.dvidshub.net/video/785747,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0003__scene_009,L1-07,L2-07c,media,https://www.dvidshub.net/video/785747,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0003__scene_012,L1-07,L2-07c,media,https://www.dvidshub.net/video/785747,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0005__scene_001,L1-07,L2-07c,media,https://www.dvidshub.net/video/789554,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0005__scene_002,L1-07,L2-07c,media,https://www.dvidshub.net/video/789554,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_002,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_003,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_004,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_006,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_008,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_009,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_010,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_011,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0006__scene_012,L1-07,L2-07c,media,https://www.dvidshub.net/video/790776,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0008__scene_002,L1-07,L2-07c,media,https://www.dvidshub.net/video/786048,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0008__scene_004,L1-07,L2-07c,media,https://www.dvidshub.net/video/786048,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0008__scene_006,L1-07,L2-07c,media,https://www.dvidshub.net/video/786048,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0008__scene_007,L1-07,L2-07c,media,https://www.dvidshub.net/video/786048,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0008__scene_010,L1-07,L2-07c,media,https://www.dvidshub.net/video/786048,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0008__scene_015,L1-07,L2-07c,media,https://www.dvidshub.net/video/786048,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0008__scene_016,L1-07,L2-07c,media,https://www.dvidshub.net/video/786048,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0008__scene_017,L1-07,L2-07c,media,https://www.dvidshub.net/video/786048,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0010__scene_008,L1-07,L2-07c,media,https://www.dvidshub.net/video/789976,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0010__scene_010,L1-07,L2-07c,media,https://www.dvidshub.net/video/789976,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0010__scene_011,L1-07,L2-07c,media,https://www.dvidshub.net/video/789976,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_001,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_002,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_003,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_004,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_005,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_006,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_007,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_008,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0012__scene_009,L1-07,L2-07c,media,https://www.dvidshub.net/video/783671,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0013__scene_002,L1-07,L2-07c,media,https://www.dvidshub.net/video/783947,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0013__scene_007,L1-07,L2-07c,media,https://www.dvidshub.net/video/783947,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0013__scene_008,L1-07,L2-07c,media,https://www.dvidshub.net/video/783947,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0013__scene_009,L1-07,L2-07c,media,https://www.dvidshub.net/video/783947,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0013__scene_010,L1-07,L2-07c,media,https://www.dvidshub.net/video/783947,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0013__scene_011,L1-07,L2-07c,media,https://www.dvidshub.net/video/783947,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_001,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_003,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_004,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_005,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_008,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_009,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_010,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_011,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07c_0015__scene_012,L1-07,L2-07c,media,https://www.dvidshub.net/video/781530,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0001__scene_002,L1-07,L2-07d,media,https://www.dvidshub.net/video/762594,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0002__scene_001,L1-07,L2-07d,media,https://www.dvidshub.net/video/760327,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0002__scene_002,L1-07,L2-07d,media,https://www.dvidshub.net/video/760327,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0002__scene_003,L1-07,L2-07d,media,https://www.dvidshub.net/video/760327,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0003__scene_005,L1-07,L2-07d,media,https://www.dvidshub.net/video/756899,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0003__scene_006,L1-07,L2-07d,media,https://www.dvidshub.net/video/756899,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0003__scene_007,L1-07,L2-07d,media,https://www.dvidshub.net/video/756899,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0004__scene_002,L1-07,L2-07d,media,https://www.dvidshub.net/video/766969,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0004__scene_007,L1-07,L2-07d,media,https://www.dvidshub.net/video/766969,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0006__scene_001,L1-07,L2-07d,media,https://www.dvidshub.net/video/752342,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0006__scene_002,L1-07,L2-07d,media,https://www.dvidshub.net/video/752342,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0006__scene_003,L1-07,L2-07d,media,https://www.dvidshub.net/video/752342,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0006__scene_005,L1-07,L2-07d,media,https://www.dvidshub.net/video/752342,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0006__scene_006,L1-07,L2-07d,media,https://www.dvidshub.net/video/752342,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0006__scene_007,L1-07,L2-07d,media,https://www.dvidshub.net/video/752342,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0006__scene_008,L1-07,L2-07d,media,https://www.dvidshub.net/video/752342,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0006__scene_010,L1-07,L2-07d,media,https://www.dvidshub.net/video/752342,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0007__scene_001,L1-07,L2-07d,media,https://www.dvidshub.net/video/749626,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0008__scene_003,L1-07,L2-07d,media,https://www.dvidshub.net/video/748824,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0009__scene_002,L1-07,L2-07d,media,https://www.dvidshub.net/video/748275,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0009__scene_003,L1-07,L2-07d,media,https://www.dvidshub.net/video/748275,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0009__scene_004,L1-07,L2-07d,media,https://www.dvidshub.net/video/748275,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0009__scene_005,L1-07,L2-07d,media,https://www.dvidshub.net/video/748275,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0009__scene_006,L1-07,L2-07d,media,https://www.dvidshub.net/video/748275,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0010__scene_002,L1-07,L2-07d,media,https://www.dvidshub.net/video/748251,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0010__scene_003,L1-07,L2-07d,media,https://www.dvidshub.net/video/748251,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0010__scene_004,L1-07,L2-07d,media,https://www.dvidshub.net/video/748251,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0010__scene_005,L1-07,L2-07d,media,https://www.dvidshub.net/video/748251,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0010__scene_007,L1-07,L2-07d,media,https://www.dvidshub.net/video/748251,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0010__scene_010,L1-07,L2-07d,media,https://www.dvidshub.net/video/748251,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0011__scene_002,L1-07,L2-07d,media,https://www.dvidshub.net/video/747786,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0011__scene_018,L1-07,L2-07d,media,https://www.dvidshub.net/video/747786,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0012__scene_004,L1-07,L2-07d,media,https://www.dvidshub.net/video/746385,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0013__scene_004,L1-07,L2-07d,media,https://www.dvidshub.net/video/746060,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0013__scene_005,L1-07,L2-07d,media,https://www.dvidshub.net/video/746060,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0013__scene_006,L1-07,L2-07d,media,https://www.dvidshub.net/video/746060,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0013__scene_008,L1-07,L2-07d,media,https://www.dvidshub.net/video/746060,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0013__scene_009,L1-07,L2-07d,media,https://www.dvidshub.net/video/746060,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0013__scene_010,L1-07,L2-07d,media,https://www.dvidshub.net/video/746060,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0013__scene_011,L1-07,L2-07d,media,https://www.dvidshub.net/video/746060,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0015__scene_001,L1-07,L2-07d,media,https://www.dvidshub.net/video/744184,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-07_L2-07d_0015__scene_004,L1-07,L2-07d,media,https://www.dvidshub.net/video/744184,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-08_L2-08a_0002__scene_010,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_013,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_020,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_032,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_041,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_046,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_054,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_062,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_082,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_086,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_088,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_096,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_101,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_104,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_107,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_134,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_135,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_137,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_142,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0002__scene_151,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=hS1YqcewH0c,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_004,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_006,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_011,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_018,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_031,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_036,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_038,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_050,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_061,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_073,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_087,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_094,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_095,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_112,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_114,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_115,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08a_0003__scene_117,L1-08,L2-08a,url_only,https://www.youtube.com/watch?v=auXCQ9-721o,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0001__scene_003,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=xIyPHGDx9WY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0001__scene_007,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=xIyPHGDx9WY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0001__scene_008,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=xIyPHGDx9WY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0001__scene_010,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=xIyPHGDx9WY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0001__scene_011,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=xIyPHGDx9WY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0001__scene_014,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=xIyPHGDx9WY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0001__scene_015,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=xIyPHGDx9WY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0001__scene_016,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=xIyPHGDx9WY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0004__scene_002,L1-08,L2-08b,url_only,https://www.starship.xyz/our-robots/,Starship Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0006__scene_003,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=eNHsehDSWzk,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0006__scene_004,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=eNHsehDSWzk,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0010__scene_006,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=yKgkVUDOoYY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0010__scene_012,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=yKgkVUDOoYY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0010__scene_015,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=yKgkVUDOoYY,YouTube,internal_hold,platform_tos_only,rights re-check,,False,
L1-08_L2-08b_0011__scene_003,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0011__scene_006,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0011__scene_007,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0011__scene_008,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0011__scene_011,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0011__scene_013,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0011__scene_014,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0011__scene_015,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0011__scene_019,L1-08,L2-08b,url_only,https://www.nexaiot.com/en/video/NexMOV,NexAIOT Official,internal_hold,unknown,rights re-check,,False,
L1-08_L2-08b_0016__scene_001,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=R7Rj13H0Rts,OfficialYouTube,internal_hold,platform_tos_only,Official channel footage; verify reuse terms,,True,Source credit required: MSP Airport
L1-08_L2-08b_0017__scene_003,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=eUa_vuDTbjU,OfficialYouTube,internal_hold,platform_tos_only,Official channel footage; verify reuse terms,,True,Source credit required: Sodexo North America
L1-08_L2-08b_0017__scene_004,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=eUa_vuDTbjU,OfficialYouTube,internal_hold,platform_tos_only,Official channel footage; verify reuse terms,,True,Source credit required: Sodexo North America
L1-08_L2-08b_0017__scene_005,L1-08,L2-08b,url_only,https://www.youtube.com/watch?v=eUa_vuDTbjU,OfficialYouTube,internal_hold,platform_tos_only,Official channel footage; verify reuse terms,,True,Source credit required: Sodexo North America
L1-08_L2-08c_0001__scene_018,L1-08,L2-08c,url_only,"https://commons.wikimedia.org/wiki/File:Data_Center_Tour_&_Technical_Deep_Dive_into_the_Power,_Data_and_Cooling_Infrastructure!.webm",Wikimedia Commons,internal_hold,unknown,see file page,,False,
