item_id,norm_clip_id,source_key,source_name,source_family,generated_media_path,paired_real_release_mode,paired_real_media_path,paired_real_source_url,stage1_assigned_reviewers,stage1_real_judgments,stage2_assigned_reviewers,stage2_real_judgments,all_five_judged_real
seedance2::L1-04_L2-04a_0010__scene_012,L1-04_L2-04a_0010__scene_012,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04a_0010__scene_012.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0010__scene_012.mp4,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,3,3,2,2,True
seedance2::L1-04_L2-04a_0010__scene_016,L1-04_L2-04a_0010__scene_016,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04a_0010__scene_016.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0010__scene_016.mp4,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,3,3,2,2,True
seedance2::L1-04_L2-04a_0011__scene_002,L1-04_L2-04a_0011__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04a_0011__scene_002.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0011__scene_002.mp4,https://www.dvidshub.net/video/781567/cal-guard-sacramento-during-2021-inauguration,3,3,2,2,True
seedance2::L1-04_L2-04a_0013__scene_010,L1-04_L2-04a_0013__scene_010,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04a_0013__scene_010.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0013__scene_010.mp4,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,3,3,2,2,True
seedance2::L1-04_L2-04a_0014__scene_003,L1-04_L2-04a_0014__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04a_0014__scene_003.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0014__scene_003.mp4,https://www.dvidshub.net/video/754798/cal-guard-assists-los-angeles-law-enforcement-providing-security-during-ongoing-demonstrations,3,3,2,2,True
seedance2::L1-04_L2-04b_0016__scene_004,L1-04_L2-04b_0016__scene_004,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04b_0016__scene_004.mp4,url_only,,https://www.youtube.com/watch?v=MbspKeMop6g,3,3,2,2,True
seedance2::L1-04_L2-04b_0018__scene_015,L1-04_L2-04b_0018__scene_015,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04b_0018__scene_015.mp4,url_only,,https://www.youtube.com/watch?v=5tvker-nNtA,3,3,2,2,True
seedance2::L1-04_L2-04b_0024__scene_011,L1-04_L2-04b_0024__scene_011,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04b_0024__scene_011.mp4,url_only,,https://www.youtube.com/watch?v=YeIlPx5ausg,3,3,2,2,True
seedance2::L1-04_L2-04c_0001__scene_005,L1-04_L2-04c_0001__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04c_0001__scene_005.mp4,media,media/main/real/L1-04/L1-04_L2-04c_0001__scene_005.mp4,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,3,3,2,2,True
seedance2::L1-04_L2-04c_0006__scene_005,L1-04_L2-04c_0006__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04c_0006__scene_005.mp4,media,media/main/real/L1-04/L1-04_L2-04c_0006__scene_005.mp4,https://www.dvidshub.net/video/977950/os25-mass-casualty-and-aviation-exercise-broll,3,3,2,2,True
seedance2::L1-04_L2-04d_0006__scene_002,L1-04_L2-04d_0006__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0006__scene_002.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0006__scene_002.mp4,https://www.dvidshub.net/video/976106/coast-guard-air-force-conduct-search-and-rescue-exercise,3,3,2,2,True
seedance2::L1-04_L2-04d_0006__scene_007,L1-04_L2-04d_0006__scene_007,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0006__scene_007.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0006__scene_007.mp4,https://www.dvidshub.net/video/976106/coast-guard-air-force-conduct-search-and-rescue-exercise,3,3,2,2,True
seedance2::L1-04_L2-04d_0006__scene_008,L1-04_L2-04d_0006__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0006__scene_008.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0006__scene_008.mp4,https://www.dvidshub.net/video/976106/coast-guard-air-force-conduct-search-and-rescue-exercise,3,3,2,2,True
seedance2::L1-04_L2-04d_0006__scene_009,L1-04_L2-04d_0006__scene_009,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0006__scene_009.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0006__scene_009.mp4,https://www.dvidshub.net/video/976106/coast-guard-air-force-conduct-search-and-rescue-exercise,3,3,2,2,True
seedance2::L1-04_L2-04d_0006__scene_014,L1-04_L2-04d_0006__scene_014,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0006__scene_014.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0006__scene_014.mp4,https://www.dvidshub.net/video/976106/coast-guard-air-force-conduct-search-and-rescue-exercise,3,3,2,2,True
seedance2::L1-04_L2-04d_0009__scene_009,L1-04_L2-04d_0009__scene_009,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0009__scene_009.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0009__scene_009.mp4,https://www.dvidshub.net/video/960275/combat-search-and-rescue-training-exercise,3,3,2,2,True
seedance2::L1-04_L2-04d_0011__scene_041,L1-04_L2-04d_0011__scene_041,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0011__scene_041.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0011__scene_041.mp4,https://www.dvidshub.net/video/952285/usar-k9-dogs-conduct-search-missions-pacific-palisades,3,3,2,2,True
seedance2::L1-04_L2-04d_0014__scene_028,L1-04_L2-04d_0014__scene_028,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0014__scene_028.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0014__scene_028.mp4,https://www.dvidshub.net/video/936318/pp24-2-phl-urban-search-and-rescue,3,3,2,2,True
seedance2::L1-04_L2-04d_0014__scene_036,L1-04_L2-04d_0014__scene_036,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0014__scene_036.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0014__scene_036.mp4,https://www.dvidshub.net/video/936318/pp24-2-phl-urban-search-and-rescue,3,3,2,2,True
seedance2::L1-04_L2-04d_0014__scene_053,L1-04_L2-04d_0014__scene_053,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0014__scene_053.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0014__scene_053.mp4,https://www.dvidshub.net/video/936318/pp24-2-phl-urban-search-and-rescue,3,3,2,2,True
seedance2::L1-04_L2-04d_0015__scene_002,L1-04_L2-04d_0015__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-04_L2-04d_0015__scene_002.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0015__scene_002.mp4,https://www.dvidshub.net/video/922411/coast-guard-air-force-sitka-mountain-rescue-crews-conduct-exercises-near-sitka-alaska-sarex-2024,3,3,2,2,True
seedance2::L1-05_L2-05a_0013__scene_005,L1-05_L2-05a_0013__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0013__scene_005.mp4,url_only,,https://www.youtube.com/watch?v=VO8HdzYa6f4,3,3,2,2,True
seedance2::L1-05_L2-05a_0013__scene_012,L1-05_L2-05a_0013__scene_012,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0013__scene_012.mp4,url_only,,https://www.youtube.com/watch?v=VO8HdzYa6f4,3,3,2,2,True
seedance2::L1-05_L2-05a_0014__scene_006,L1-05_L2-05a_0014__scene_006,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0014__scene_006.mp4,url_only,,https://www.youtube.com/watch?v=CnZa3DWoFT8,3,3,2,2,True
seedance2::L1-05_L2-05a_0014__scene_010,L1-05_L2-05a_0014__scene_010,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0014__scene_010.mp4,url_only,,https://www.youtube.com/watch?v=CnZa3DWoFT8,3,3,2,2,True
seedance2::L1-05_L2-05a_0016__scene_013,L1-05_L2-05a_0016__scene_013,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0016__scene_013.mp4,url_only,,https://www.youtube.com/watch?v=XKfF_CLANNU,3,3,2,2,True
seedance2::L1-05_L2-05a_0016__scene_023,L1-05_L2-05a_0016__scene_023,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0016__scene_023.mp4,url_only,,https://www.youtube.com/watch?v=XKfF_CLANNU,3,3,2,2,True
seedance2::L1-05_L2-05a_0016__scene_031,L1-05_L2-05a_0016__scene_031,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0016__scene_031.mp4,url_only,,https://www.youtube.com/watch?v=XKfF_CLANNU,3,3,2,2,True
seedance2::L1-05_L2-05a_0016__scene_034,L1-05_L2-05a_0016__scene_034,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0016__scene_034.mp4,url_only,,https://www.youtube.com/watch?v=XKfF_CLANNU,3,3,2,2,True
seedance2::L1-05_L2-05a_0019__scene_010,L1-05_L2-05a_0019__scene_010,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0019__scene_010.mp4,url_only,,https://www.youtube.com/watch?v=3TA8VWF2O8k,3,3,2,2,True
seedance2::L1-05_L2-05a_0020__scene_010,L1-05_L2-05a_0020__scene_010,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0020__scene_010.mp4,url_only,,https://www.youtube.com/watch?v=JpkRK9o8SSo,3,3,2,2,True
seedance2::L1-05_L2-05a_0020__scene_011,L1-05_L2-05a_0020__scene_011,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0020__scene_011.mp4,url_only,,https://www.youtube.com/watch?v=JpkRK9o8SSo,3,3,2,2,True
seedance2::L1-05_L2-05a_0022__scene_008,L1-05_L2-05a_0022__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05a_0022__scene_008.mp4,url_only,,https://www.youtube.com/watch?v=Tmu8y7ZPLnU,3,3,2,2,True
seedance2::L1-05_L2-05b_0011__scene_007,L1-05_L2-05b_0011__scene_007,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05b_0011__scene_007.mp4,url_only,,https://www.youtube.com/watch?v=7AyXTVkVBT4,3,3,2,2,True
seedance2::L1-05_L2-05c_0013__scene_008,L1-05_L2-05c_0013__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05c_0013__scene_008.mp4,url_only,,https://www.youtube.com/watch?v=3OBB3N7yZPU,3,3,2,2,True
seedance2::L1-05_L2-05d_0014__scene_004,L1-05_L2-05d_0014__scene_004,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05d_0014__scene_004.mp4,url_only,,https://www.youtube.com/watch?v=O0bZtjXQHms,3,3,2,2,True
seedance2::L1-05_L2-05d_0014__scene_008,L1-05_L2-05d_0014__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05d_0014__scene_008.mp4,url_only,,https://www.youtube.com/watch?v=O0bZtjXQHms,3,3,2,2,True
seedance2::L1-05_L2-05d_0015__scene_001,L1-05_L2-05d_0015__scene_001,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05d_0015__scene_001.mp4,url_only,,https://www.youtube.com/watch?v=QrepW4sP2Sk,3,3,2,2,True
seedance2::L1-05_L2-05e_0015__scene_006,L1-05_L2-05e_0015__scene_006,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05e_0015__scene_006.mp4,url_only,,https://www.youtube.com/watch?v=OGyAXbVH8Qs,3,3,2,2,True
seedance2::L1-05_L2-05e_0015__scene_013,L1-05_L2-05e_0015__scene_013,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05e_0015__scene_013.mp4,url_only,,https://www.youtube.com/watch?v=OGyAXbVH8Qs,3,3,2,2,True
seedance2::L1-05_L2-05e_0016__scene_014,L1-05_L2-05e_0016__scene_014,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-05_L2-05e_0016__scene_014.mp4,url_only,,https://www.youtube.com/watch?v=aeJKqojmHgY,3,3,2,2,True
seedance2::L1-06_L2-06a_0009__scene_002,L1-06_L2-06a_0009__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06a_0009__scene_002.mp4,url_only,,https://www.youtube.com/watch?v=Oltr-3ShOC4,3,3,2,2,True
seedance2::L1-06_L2-06a_0010__scene_003,L1-06_L2-06a_0010__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06a_0010__scene_003.mp4,url_only,,https://www.youtube.com/watch?v=33qAlFyaIk4,3,3,2,2,True
seedance2::L1-06_L2-06c_0004__scene_002,L1-06_L2-06c_0004__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06c_0004__scene_002.mp4,url_only,,https://www.youtube.com/watch?v=PPoMRaD4lbk,3,3,2,2,True
seedance2::L1-06_L2-06c_0005__scene_003,L1-06_L2-06c_0005__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06c_0005__scene_003.mp4,url_only,,https://www.youtube.com/watch?v=NuGuJn5Rs4U,3,3,2,2,True
seedance2::L1-06_L2-06c_0006__scene_008,L1-06_L2-06c_0006__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06c_0006__scene_008.mp4,url_only,,https://www.youtube.com/watch?v=9smwQFJB680,3,3,2,2,True
seedance2::L1-06_L2-06c_0009__scene_011,L1-06_L2-06c_0009__scene_011,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06c_0009__scene_011.mp4,url_only,,https://www.youtube.com/watch?v=4vd9PZNMcKk,3,3,2,2,True
seedance2::L1-06_L2-06c_0009__scene_022,L1-06_L2-06c_0009__scene_022,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06c_0009__scene_022.mp4,url_only,,https://www.youtube.com/watch?v=4vd9PZNMcKk,3,3,2,2,True
seedance2::L1-06_L2-06c_0009__scene_023,L1-06_L2-06c_0009__scene_023,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06c_0009__scene_023.mp4,url_only,,https://www.youtube.com/watch?v=4vd9PZNMcKk,3,3,2,2,True
seedance2::L1-06_L2-06d_0007__scene_007,L1-06_L2-06d_0007__scene_007,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06d_0007__scene_007.mp4,url_only,,https://www.youtube.com/watch?v=GoogeGk9qe4,3,3,2,2,True
seedance2::L1-06_L2-06d_0008__scene_002,L1-06_L2-06d_0008__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06d_0008__scene_002.mp4,url_only,,https://www.youtube.com/watch?v=UqY8f6MGQGk,3,3,2,2,True
seedance2::L1-06_L2-06d_0008__scene_007,L1-06_L2-06d_0008__scene_007,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06d_0008__scene_007.mp4,url_only,,https://www.youtube.com/watch?v=UqY8f6MGQGk,3,3,2,2,True
seedance2::L1-06_L2-06d_0008__scene_012,L1-06_L2-06d_0008__scene_012,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06d_0008__scene_012.mp4,url_only,,https://www.youtube.com/watch?v=UqY8f6MGQGk,3,3,2,2,True
seedance2::L1-06_L2-06d_0009__scene_002,L1-06_L2-06d_0009__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06d_0009__scene_002.mp4,url_only,,https://www.youtube.com/watch?v=qfp9Bdc2vXE,3,3,2,2,True
seedance2::L1-06_L2-06d_0010__scene_001,L1-06_L2-06d_0010__scene_001,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-06_L2-06d_0010__scene_001.mp4,url_only,,https://www.youtube.com/watch?v=EA1XWYIH42E,3,3,2,2,True
seedance2::L1-07_L2-07a_0011__scene_053,L1-07_L2-07a_0011__scene_053,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07a_0011__scene_053.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0011__scene_053.mp4,https://www.dvidshub.net/video/773973,3,3,2,2,True
seedance2::L1-07_L2-07b_0004__scene_006,L1-07_L2-07b_0004__scene_006,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0004__scene_006.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0004__scene_006.mp4,https://www.dvidshub.net/video/830346,3,3,2,2,True
seedance2::L1-07_L2-07b_0004__scene_008,L1-07_L2-07b_0004__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0004__scene_008.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0004__scene_008.mp4,https://www.dvidshub.net/video/830346,3,3,2,2,True
seedance2::L1-07_L2-07b_0004__scene_014,L1-07_L2-07b_0004__scene_014,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0004__scene_014.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0004__scene_014.mp4,https://www.dvidshub.net/video/830346,3,3,2,2,True
seedance2::L1-07_L2-07b_0007__scene_002,L1-07_L2-07b_0007__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0007__scene_002.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0007__scene_002.mp4,https://www.dvidshub.net/video/829867,3,3,2,2,True
seedance2::L1-07_L2-07b_0007__scene_008,L1-07_L2-07b_0007__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0007__scene_008.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0007__scene_008.mp4,https://www.dvidshub.net/video/829867,3,3,2,2,True
seedance2::L1-07_L2-07b_0009__scene_013,L1-07_L2-07b_0009__scene_013,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0009__scene_013.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0009__scene_013.mp4,https://www.dvidshub.net/video/827802,3,3,2,2,True
seedance2::L1-07_L2-07b_0011__scene_016,L1-07_L2-07b_0011__scene_016,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0011__scene_016.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0011__scene_016.mp4,https://www.dvidshub.net/video/775741,3,3,2,2,True
seedance2::L1-07_L2-07b_0012__scene_003,L1-07_L2-07b_0012__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0012__scene_003.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0012__scene_003.mp4,https://www.dvidshub.net/video/760966,3,3,2,2,True
seedance2::L1-07_L2-07b_0013__scene_017,L1-07_L2-07b_0013__scene_017,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0013__scene_017.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_017.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
seedance2::L1-07_L2-07b_0013__scene_024,L1-07_L2-07b_0013__scene_024,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0013__scene_024.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_024.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
seedance2::L1-07_L2-07b_0014__scene_006,L1-07_L2-07b_0014__scene_006,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07b_0014__scene_006.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0014__scene_006.mp4,https://www.dvidshub.net/video/746913,3,3,2,2,True
seedance2::L1-07_L2-07c_0001__scene_008,L1-07_L2-07c_0001__scene_008,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0001__scene_008.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0001__scene_008.mp4,https://www.dvidshub.net/video/793364,3,3,2,2,True
seedance2::L1-07_L2-07c_0002__scene_005,L1-07_L2-07c_0002__scene_005,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0002__scene_005.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0002__scene_005.mp4,https://www.dvidshub.net/video/791410,3,3,2,2,True
seedance2::L1-07_L2-07c_0006__scene_002,L1-07_L2-07c_0006__scene_002,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0006__scene_002.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0006__scene_002.mp4,https://www.dvidshub.net/video/790776,3,3,2,2,True
seedance2::L1-07_L2-07c_0010__scene_010,L1-07_L2-07c_0010__scene_010,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0010__scene_010.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0010__scene_010.mp4,https://www.dvidshub.net/video/789976,3,3,2,2,True
seedance2::L1-07_L2-07c_0012__scene_001,L1-07_L2-07c_0012__scene_001,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0012__scene_001.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0012__scene_001.mp4,https://www.dvidshub.net/video/783671,3,3,2,2,True
seedance2::L1-07_L2-07c_0012__scene_007,L1-07_L2-07c_0012__scene_007,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0012__scene_007.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0012__scene_007.mp4,https://www.dvidshub.net/video/783671,3,3,2,2,True
seedance2::L1-07_L2-07c_0012__scene_009,L1-07_L2-07c_0012__scene_009,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0012__scene_009.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0012__scene_009.mp4,https://www.dvidshub.net/video/783671,3,3,2,2,True
seedance2::L1-07_L2-07c_0013__scene_010,L1-07_L2-07c_0013__scene_010,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0013__scene_010.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0013__scene_010.mp4,https://www.dvidshub.net/video/783947,3,3,2,2,True
seedance2::L1-07_L2-07c_0013__scene_011,L1-07_L2-07c_0013__scene_011,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07c_0013__scene_011.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0013__scene_011.mp4,https://www.dvidshub.net/video/783947,3,3,2,2,True
seedance2::L1-07_L2-07d_0008__scene_003,L1-07_L2-07d_0008__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07d_0008__scene_003.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0008__scene_003.mp4,https://www.dvidshub.net/video/748824,3,3,2,2,True
seedance2::L1-07_L2-07d_0009__scene_006,L1-07_L2-07d_0009__scene_006,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-07_L2-07d_0009__scene_006.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0009__scene_006.mp4,https://www.dvidshub.net/video/748275,3,3,2,2,True
seedance2::L1-08_L2-08a_0002__scene_020,L1-08_L2-08a_0002__scene_020,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-08_L2-08a_0002__scene_020.mp4,url_only,,https://www.youtube.com/watch?v=hS1YqcewH0c,3,3,2,2,True
seedance2::L1-08_L2-08a_0002__scene_104,L1-08_L2-08a_0002__scene_104,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-08_L2-08a_0002__scene_104.mp4,url_only,,https://www.youtube.com/watch?v=hS1YqcewH0c,3,3,2,2,True
seedance2::L1-08_L2-08b_0001__scene_016,L1-08_L2-08b_0001__scene_016,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-08_L2-08b_0001__scene_016.mp4,url_only,,https://www.youtube.com/watch?v=xIyPHGDx9WY,3,3,2,2,True
seedance2::L1-08_L2-08c_0001__scene_028,L1-08_L2-08c_0001__scene_028,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-08_L2-08c_0001__scene_028.mp4,url_only,,"https://commons.wikimedia.org/wiki/File:Data_Center_Tour_&_Technical_Deep_Dive_into_the_Power,_Data_and_Cooling_Infrastructure!.webm",3,3,2,2,True
seedance2::L1-08_L2-08c_0001__scene_031,L1-08_L2-08c_0001__scene_031,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-08_L2-08c_0001__scene_031.mp4,url_only,,"https://commons.wikimedia.org/wiki/File:Data_Center_Tour_&_Technical_Deep_Dive_into_the_Power,_Data_and_Cooling_Infrastructure!.webm",3,3,2,2,True
seedance2::L1-08_L2-08d_0001__scene_018,L1-08_L2-08d_0001__scene_018,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-08_L2-08d_0001__scene_018.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
seedance2::L1-08_L2-08d_0001__scene_123,L1-08_L2-08d_0001__scene_123,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-08_L2-08d_0001__scene_123.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
seedance2::L1-09_L2-09a_0006__scene_009,L1-09_L2-09a_0006__scene_009,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-09_L2-09a_0006__scene_009.mp4,media,media/main/real/L1-09/L1-09_L2-09a_0006__scene_009.mp4,https://www.dvidshub.net/video/998452/ula-vulcan-transported-vandenberg,3,3,2,2,True
seedance2::L1-09_L2-09a_0008__scene_001,L1-09_L2-09a_0008__scene_001,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-09_L2-09a_0008__scene_001.mp4,media,media/main/real/L1-09/L1-09_L2-09a_0008__scene_001.mp4,https://www.dvidshub.net/video/978314/kuiper-3-launches-cape-canaveral-space-force-station,3,3,2,2,True
seedance2::L1-09_L2-09a_0010__scene_003,L1-09_L2-09a_0010__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-09_L2-09a_0010__scene_003.mp4,media,media/main/real/L1-09/L1-09_L2-09a_0010__scene_003.mp4,https://www.dvidshub.net/video/959153/vandenberg-launches-nrol-174-mission,3,3,2,2,True
seedance2::L1-10_L2-10e_0003__scene_001,L1-10_L2-10e_0003__scene_001,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-10_L2-10e_0003__scene_001.mp4,media,media/main/real/L1-10/L1-10_L2-10e_0003__scene_001.mp4,https://www.pexels.com/video/vibrant-mexican-carnival-parade-in-hidalgo-36161290/,3,3,2,2,True
